Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
12/10/22,20:15,57,75,34,VL,12,257,632,128,,,
12/10/22,20:16,6,71,44,VL,1,258,,,,,
12/10/22,20:16,11,70,43,VL,1,243,,,,,
12/10/22,20:16,14,75,43,VL,1,284,,,,,
12/10/22,20:16,24,79,102,VL,2,360,,,,,
12/10/22,20:16,27,41,42,VL,1,257,,,,,
12/10/22,20:17,35,42,22,PL,2,640,,,,,
12/10/22,20:17,42,87,41,VL,1,256,,,,,
12/10/22,20:17,44,30,41,VL,1,243,,,,,
12/10/22,20:17,51,1,32,VL,1,293,,,,,
12/10/22,20:17,53,38,31,VL,1,270,,,,,
12/10/22,20:17,55,31,27,VL,1,244,,,,,
12/10/22,20:17,57,4,27,VL,1,243,,,,,
12/10/22,20:18,1,45,30,VL,1,242,,,,,
12/10/22,20:18,20,32,39,VL,1,270,,,,,
12/10/22,20:19,12,68,50,VL,1,257,,,,,
12/10/22,20:19,17,50,46,VL,1,257,,,,,
12/10/22,20:19,19,31,46,VL,1,244,,,,,
12/10/22,20:19,20,75,43,VL,1,255,,,,,
12/10/22,20:19,23,32,41,VL,1,269,,,,,
12/10/22,20:19,25,19,42,VL,1,231,,,,,
12/10/22,20:19,26,45,42,Moto,13,140,,,,,
12/10/22,20:19,27,78,41,VL,1,256,,,,,
12/10/22,20:19,29,12,41,VL,1,271,,,,,
12/10/22,20:19,31,87,39,VL,1,255,,,,,
12/10/22,20:19,55,10,39,VL,1,270,,,,,
12/10/22,20:2,13,5,59,VL,1,258,,,,,
12/10/22,20:2,16,78,55,VL,1,271,,,,,
12/10/22,20:2,23,38,47,VL,1,270,,,,,
12/10/22,20:2,28,55,39,VL,1,257,,,,,
12/10/22,20:2,32,42,42,VL,1,258,,,,,
12/10/22,20:21,40,82,44,VL,1,231,,,,,
12/10/22,20:21,43,59,43,VL,1,257,,,,,
12/10/22,20:21,48,95,48,VL,1,256,,,,,
12/10/22,20:21,53,26,45,VL,1,257,,,,,
12/10/22,20:21,54,66,45,VL,1,243,,,,,
12/10/22,20:21,56,33,49,VL,1,245,,,,,
12/10/22,20:21,59,75,59,VL,1,255,,,,,
12/10/22,20:22,15,91,61,VL,1,232,,,,,
12/10/22,20:22,57,55,41,VL,1,271,,,,,
12/10/22,20:22,59,33,39,VL,1,244,,,,,
12/10/22,20:23,2,35,36,VL,1,270,,,,,
12/10/22,20:23,5,19,32,VL,1,257,,,,,
12/10/22,20:23,6,71,33,VL,1,256,,,,,
12/10/22,20:23,8,55,32,VL,1,257,,,,,
12/10/22,20:23,23,85,46,VL,1,243,,,,,
12/10/22,20:24,20,81,48,VL,1,271,,,,,
12/10/22,20:24,25,27,42,VL,1,245,,,,,
12/10/22,20:24,45,67,38,VL,1,258,,,,,
12/10/22,20:24,47,83,40,VL,1,255,,,,,
12/10/22,20:24,53,69,38,VL,1,230,,,,,
12/10/22,20:24,57,86,39,VL,1,243,,,,,
12/10/22,20:26,18,26,56,VL,1,257,,,,,
12/10/22,20:26,21,92,52,VL,1,269,,,,,
12/10/22,20:26,24,58,52,VL,1,230,,,,,
12/10/22,20:26,26,35,49,VL,1,243,,,,,
12/10/22,20:26,28,10,42,VL,1,269,,,,,
12/10/22,20:26,30,97,43,VL,1,230,,,,,
12/10/22,20:26,34,54,40,VL,1,268,,,,,
12/10/22,20:26,45,66,44,VL,1,269,,,,,
12/10/22,20:26,49,15,45,VL,1,256,,,,,
12/10/22,20:27,37,16,82,VL,1,272,,,,,
12/10/22,20:27,41,31,67,VL,1,273,,,,,
12/10/22,20:27,45,40,54,VL,1,229,,,,,
12/10/22,20:27,46,64,54,VL,1,230,,,,,
12/10/22,20:27,48,64,53,VL,1,232,,,,,
12/10/22,20:27,51,7,52,VL,1,245,,,,,
12/10/22,20:28,31,57,35,VL,1,255,,,,,
12/10/22,20:29,1,71,54,VL,1,245,,,,,
12/10/22,20:29,4,10,48,VL,1,257,,,,,
12/10/22,20:29,42,0,39,VL,1,244,,,,,
12/10/22,20:3,15,41,49,Moto,13,128,,,,,
12/10/22,20:3,25,54,52,VL,2,423,,,,,
12/10/22,20:3,27,81,50,VL,1,280,,,,,
12/10/22,20:3,33,7,46,VL,1,270,,,,,
12/10/22,20:3,34,56,45,VL,1,231,,,,,
12/10/22,20:3,36,76,47,VL,1,284,,,,,
12/10/22,20:3,40,6,47,VL,1,257,,,,,
12/10/22,20:30,41,45,45,VL,1,258,,,,,
12/10/22,20:30,42,96,45,VL,1,230,,,,,
12/10/22,20:30,43,86,43,VL,1,244,,,,,
12/10/22,20:30,47,24,39,VL,1,256,,,,,
12/10/22,20:30,49,57,40,VL,12,256,463,,,,
12/10/22,20:30,50,68,37,VL,1,257,,,,,
12/10/22,20:31,10,27,45,VL,1,270,,,,,
12/10/22,20:31,13,67,43,VL,1,230,,,,,
12/10/22,20:31,58,73,54,VL,1,229,,,,,
12/10/22,20:32,1,79,49,VL,1,256,,,,,
12/10/22,20:32,3,81,47,VL,1,243,,,,,
12/10/22,20:33,28,33,51,PL,14,527,655,,,,
12/10/22,20:33,29,85,52,VL,1,244,,,,,
12/10/22,20:33,37,28,61,VL,1,255,,,,,
12/10/22,20:33,49,86,53,VL,1,258,,,,,
12/10/22,20:34,11,13,47,VL,1,271,,,,,
12/10/22,20:34,12,61,45,VL,1,257,,,,,
12/10/22,20:35,5,57,41,VL,1,256,,,,,
12/10/22,20:35,14,49,40,VL,2,371,,,,,
12/10/22,20:35,42,7,46,VL,2,360,,,,,
12/10/22,20:36,17,79,52,VL,1,255,,,,,
12/10/22,20:36,19,46,58,VL,1,272,,,,,
12/10/22,20:36,21,11,59,VL,1,257,,,,,
12/10/22,20:36,29,72,42,VL,1,243,,,,,
12/10/22,20:36,32,61,41,VL,1,256,,,,,
12/10/22,20:36,41,3,54,VL,1,256,,,,,
12/10/22,20:36,47,67,50,VL,1,230,,,,,
12/10/22,20:37,32,9,31,PL,14,525,640,,,,
12/10/22,20:37,59,55,51,VL,1,244,,,,,
12/10/22,20:38,5,83,44,VL,1,255,,,,,
12/10/22,20:38,11,43,44,VL,1,256,,,,,
12/10/22,20:38,17,55,38,VL,1,243,,,,,
12/10/22,20:38,18,58,37,VL,1,257,,,,,
12/10/22,20:38,20,38,34,VL,1,269,,,,,
12/10/22,20:39,4,70,75,VL,1,241,,,,,
12/10/22,20:39,41,15,53,VL,1,258,,,,,
12/10/22,20:39,44,51,49,VL,1,243,,,,,
12/10/22,20:4,13,12,31,VL,1,257,,,,,
12/10/22,20:4,15,28,35,VL,1,231,,,,,
12/10/22,20:4,54,46,66,VL,1,259,,,,,
12/10/22,20:40,54,25,56,VL,1,257,,,,,
12/10/22,20:40,57,44,50,VL,1,256,,,,,
12/10/22,20:41,0,90,51,VL,1,242,,,,,
12/10/22,20:42,21,13,72,VL,1,294,,,,,
12/10/22,20:42,27,55,56,VL,1,231,,,,,
12/10/22,20:42,30,13,56,VL,1,245,,,,,
12/10/22,20:42,38,70,45,VL,1,307,,,,,
12/10/22,20:42,40,61,40,VL,1,232,,,,,
12/10/22,20:42,42,40,39,VL,1,255,,,,,
12/10/22,20:42,58,78,44,VL,1,256,,,,,
12/10/22,20:44,1,65,51,VL,1,254,,,,,
12/10/22,20:44,4,32,48,VL,1,256,,,,,
12/10/22,20:44,6,97,47,VL,1,258,,,,,
12/10/22,20:45,32,23,47,VL,1,270,,,,,
12/10/22,20:45,36,7,45,VL,1,256,,,,,
12/10/22,20:45,37,51,46,VL,1,257,,,,,
12/10/22,20:45,41,20,43,VL,1,244,,,,,
12/10/22,20:47,0,89,53,VL,1,256,,,,,
12/10/22,20:47,2,71,55,VL,1,258,,,,,
12/10/22,20:47,33,40,42,VL,1,256,,,,,
12/10/22,20:47,36,7,41,VL,1,243,,,,,
12/10/22,20:47,37,97,38,VL,1,256,,,,,
12/10/22,20:47,39,50,36,VL,1,243,,,,,
12/10/22,20:48,16,94,47,VL,1,268,,,,,
12/10/22,20:48,36,78,46,Moto,13,115,,,,,
12/10/22,20:48,46,54,47,VL,1,282,,,,,
12/10/22,20:49,40,64,49,VL,1,258,,,,,
12/10/22,20:49,42,2,47,VL,1,319,,,,,
12/10/22,20:49,43,57,47,VL,1,272,,,,,
12/10/22,20:49,46,46,49,VL,1,256,,,,,
12/10/22,20:49,53,52,40,VL,1,268,,,,,
12/10/22,20:5,18,80,44,VL,1,270,,,,,
12/10/22,20:5,20,83,44,VL,1,256,,,,,
12/10/22,20:5,27,19,37,VL,1,258,,,,,
12/10/22,20:5,29,4,37,VL,1,257,,,,,
12/10/22,20:5,32,25,34,VL,1,257,,,,,
12/10/22,20:5,34,53,34,VL,1,283,,,,,
12/10/22,20:5,36,62,34,VL,1,244,,,,,
12/10/22,20:5,38,79,34,VL,1,282,,,,,
12/10/22,20:51,23,38,57,VL,1,259,,,,,
12/10/22,20:52,6,61,47,VL,1,256,,,,,
12/10/22,20:53,25,46,41,VL,1,232,,,,,
12/10/22,20:53,30,46,51,VL,1,269,,,,,
12/10/22,20:53,37,78,57,VL,1,232,,,,,
12/10/22,20:54,7,13,45,VL,1,191,,,,,
12/10/22,20:54,7,11,52,VL,1,192,,,,,
12/10/22,20:54,18,99,55,VL,1,258,,,,,
12/10/22,20:54,23,63,56,VL,1,284,,,,,
12/10/22,20:54,33,5,30,VL,1,295,,,,,
12/10/22,20:55,0,31,47,VL,1,307,,,,,
12/10/22,20:55,41,94,59,VL,1,257,,,,,
12/10/22,20:55,50,19,44,VL,1,296,,,,,
12/10/22,20:55,51,98,44,VL,1,256,,,,,
12/10/22,20:55,54,43,43,VL,1,255,,,,,
12/10/22,20:57,7,98,56,VL,1,271,,,,,
12/10/22,20:57,12,11,44,VL,1,255,,,,,
12/10/22,20:57,13,37,44,VL,1,256,,,,,
12/10/22,20:57,16,71,45,VL,1,256,,,,,
12/10/22,20:57,58,1,41,Moto,13,114,,,,,
12/10/22,20:58,46,69,46,VL,1,257,,,,,
12/10/22,20:58,48,20,44,VL,1,283,,,,,
12/10/22,20:58,50,2,44,VL,1,242,,,,,
12/10/22,20:58,52,50,41,VL,1,256,,,,,
12/10/22,20:58,54,30,42,VL,1,245,,,,,
12/10/22,20:59,49,46,59,VL,1,296,,,,,
12/10/22,20:6,49,16,47,VL,1,257,,,,,
12/10/22,20:6,51,77,49,VL,1,243,,,,,
12/10/22,20:7,49,74,66,VL,1,259,,,,,
12/10/22,20:7,56,77,49,VL,1,257,,,,,
12/10/22,20:8,2,29,45,VL,1,256,,,,,
12/10/22,20:8,4,24,47,VL,1,257,,,,,
12/10/22,20:8,22,21,50,VL,1,255,,,,,
12/10/22,20:8,31,74,35,VL,1,270,,,,,
12/10/22,20:8,33,10,35,VL,1,230,,,,,
12/10/22,20:9,17,82,46,VL,1,244,,,,,
12/10/22,20:9,22,27,47,VL,1,258,,,,,
12/10/22,20:9,24,92,48,VL,1,244,,,,,
12/10/22,20:9,26,90,43,VL,1,268,,,,,
12/10/22,20:9,28,62,41,VL,1,230,,,,,
12/10/22,20:9,32,15,39,VL,1,256,,,,,
12/10/22,20:9,40,63,43,VL,1,230,,,,,
12/10/22,20:9,52,10,37,VL,1,243,,,,,
12/10/22,21:0,0,22,41,PL,14,542,658,,,,
12/10/22,21:0,2,43,42,VL,1,232,,,,,
12/10/22,21:0,4,42,42,VL,1,243,,,,,
12/10/22,21:1,4,17,63,VL,1,258,,,,,
12/10/22,21:1,11,6,49,VL,1,284,,,,,
12/10/22,21:1,14,56,46,VL,1,256,,,,,
12/10/22,21:10,0,78,42,VL,1,269,,,,,
12/10/22,21:10,4,55,45,VL,1,256,,,,,
12/10/22,21:10,13,28,68,VL,1,311,,,,,
12/10/22,21:10,16,16,55,VL,1,255,,,,,
12/10/22,21:10,24,21,44,VL,1,256,,,,,
12/10/22,21:10,26,98,43,VL,1,255,,,,,
12/10/22,21:11,0,15,54,VL,1,243,,,,,
12/10/22,21:11,7,92,33,VL,1,270,,,,,
12/10/22,21:11,10,29,33,VL,1,269,,,,,
12/10/22,21:11,13,1,36,VL,1,257,,,,,
12/10/22,21:12,13,86,42,VL,1,257,,,,,
12/10/22,21:12,41,6,43,VL,1,256,,,,,
12/10/22,21:12,44,29,46,VL,1,255,,,,,
12/10/22,21:13,23,69,50,VL,1,257,,,,,
12/10/22,21:13,25,10,49,VL,1,245,,,,,
12/10/22,21:13,47,72,46,VL,1,257,,,,,
12/10/22,21:14,40,72,48,VL,1,242,,,,,
12/10/22,21:14,45,88,41,VL,1,258,,,,,
12/10/22,21:14,47,96,41,VL,1,258,,,,,
12/10/22,21:15,38,31,53,VL,1,244,,,,,
12/10/22,21:15,41,64,52,VL,1,257,,,,,
12/10/22,21:16,5,22,59,VL,1,268,,,,,
12/10/22,21:16,58,96,46,VL,1,243,,,,,
12/10/22,21:17,18,82,53,VL,1,258,,,,,
12/10/22,21:18,4,57,40,VL,1,242,,,,,
12/10/22,21:18,6,82,43,VL,1,257,,,,,
12/10/22,21:18,11,14,42,VL,1,269,,,,,
12/10/22,21:19,16,98,43,VL,1,256,,,,,
12/10/22,21:19,32,61,34,PL,14,526,642,,,,
12/10/22,21:19,35,67,35,VL,1,231,,,,,
12/10/22,21:19,45,16,33,VL,1,269,,,,,
12/10/22,21:2,34,20,48,VL,1,232,,,,,
12/10/22,21:20,25,11,42,VL,1,283,,,,,
12/10/22,21:20,27,21,41,VL,1,244,,,,,
12/10/22,21:20,32,72,39,VL,1,255,,,,,
12/10/22,21:20,34,44,45,VL,1,192,,,,,
12/10/22,21:20,50,90,56,VL,1,245,,,,,
12/10/22,21:20,56,57,44,VL,1,243,,,,,
12/10/22,21:21,29,92,56,VL,1,257,,,,,
12/10/22,21:21,53,7,51,VL,1,243,,,,,
12/10/22,21:22,45,76,43,VL,1,242,,,,,
12/10/22,21:22,47,71,42,VL,1,283,,,,,
12/10/22,21:24,58,63,46,VL,1,270,,,,,
12/10/22,21:25,1,57,47,VL,1,323,,,,,
12/10/22,21:25,14,1,45,VL,1,243,,,,,
12/10/22,21:25,16,19,43,VL,1,256,,,,,
12/10/22,21:25,55,48,78,VL,1,269,,,,,
12/10/22,21:26,4,36,51,VL,1,256,,,,,
12/10/22,21:26,18,24,53,VL,1,242,,,,,
12/10/22,21:26,32,73,43,VL,1,255,,,,,
12/10/22,21:26,35,1,39,VL,1,256,,,,,
12/10/22,21:27,23,80,41,VL,1,270,,,,,
12/10/22,21:27,26,97,45,VL,1,192,,,,,
12/10/22,21:27,28,40,40,VL,1,256,,,,,
12/10/22,21:28,28,79,50,VL,1,283,,,,,
12/10/22,21:28,31,34,52,VL,1,244,,,,,
12/10/22,21:28,33,62,50,VL,1,283,,,,,
12/10/22,21:29,36,40,65,VL,1,270,,,,,
12/10/22,21:29,40,98,57,VL,1,255,,,,,
12/10/22,21:29,47,29,42,VL,1,256,,,,,
12/10/22,21:3,38,28,53,VL,1,271,,,,,
12/10/22,21:3,44,72,48,VL,1,296,,,,,
12/10/22,21:30,4,46,47,VL,1,256,,,,,
12/10/22,21:30,20,8,44,VL,1,258,,,,,
12/10/22,21:30,51,83,63,VL,1,256,,,,,
12/10/22,21:31,16,52,59,VL,1,255,,,,,
12/10/22,21:31,22,43,53,VL,1,244,,,,,
12/10/22,21:32,7,67,44,VL,1,267,,,,,
12/10/22,21:32,9,56,47,VL,1,310,,,,,
12/10/22,21:32,31,24,46,VL,1,257,,,,,
12/10/22,21:32,35,79,44,Moto,13,114,,,,,
12/10/22,21:33,23,99,50,VL,1,244,,,,,
12/10/22,21:33,44,93,51,VL,1,232,,,,,
12/10/22,21:34,46,75,53,VL,1,258,,,,,
12/10/22,21:35,58,7,62,VL,1,271,,,,,
12/10/22,21:36,3,49,51,VL,1,242,,,,,
12/10/22,21:36,5,93,53,VL,1,242,,,,,
12/10/22,21:36,28,84,40,PL,14,537,652,,,,
12/10/22,21:36,32,38,40,VL,1,256,,,,,
12/10/22,21:37,9,23,52,VL,1,281,,,,,
12/10/22,21:37,33,9,48,VL,1,244,,,,,
12/10/22,21:38,24,28,48,VL,1,257,,,,,
12/10/22,21:38,25,37,48,VL,1,244,,,,,
12/10/22,21:39,27,45,54,VL,1,243,,,,,
12/10/22,21:39,32,39,45,VL,1,244,,,,,
12/10/22,21:39,46,16,46,VL,1,230,,,,,
12/10/22,21:40,50,39,48,VL,1,245,,,,,
12/10/22,21:41,1,61,60,VL,1,243,,,,,
12/10/22,21:41,54,50,49,VL,1,231,,,,,
12/10/22,21:41,56,29,46,VL,1,256,,,,,
12/10/22,21:41,59,39,42,VL,1,231,,,,,
12/10/22,21:42,20,70,43,VL,1,255,,,,,
12/10/22,21:42,58,66,54,VL,2,439,,,,,
12/10/22,21:43,4,19,51,VL,1,255,,,,,
12/10/22,21:43,6,24,53,VL,1,282,,,,,
12/10/22,21:43,13,92,67,VL,1,269,,,,,
12/10/22,21:44,28,54,68,VL,1,259,,,,,
12/10/22,21:45,20,85,50,VL,1,256,,,,,
12/10/22,21:45,22,95,48,Moto,13,141,,,,,
12/10/22,21:45,26,26,46,VL,1,283,,,,,
12/10/22,21:45,41,17,71,VL,1,284,,,,,
12/10/22,21:46,27,4,81,PL,2,454,,,,,
12/10/22,21:48,50,84,56,VL,1,268,,,,,
12/10/22,21:48,54,85,48,VL,1,245,,,,,
12/10/22,21:48,59,67,44,VL,1,268,,,,,
12/10/22,21:49,1,53,44,VL,1,256,,,,,
12/10/22,21:50,2,78,55,VL,1,258,,,,,
12/10/22,21:50,31,61,43,Moto,13,115,,,,,
12/10/22,21:51,13,83,45,VL,1,243,,,,,
12/10/22,21:51,15,90,46,VL,1,255,,,,,
12/10/22,21:52,14,51,59,VL,1,257,,,,,
12/10/22,21:54,5,86,38,VL,1,258,,,,,
12/10/22,21:54,7,74,34,Moto,13,127,,,,,
12/10/22,21:54,39,49,54,VL,1,259,,,,,
12/10/22,21:56,29,86,47,VL,1,270,,,,,
12/10/22,21:57,6,35,47,VL,1,281,,,,,
12/10/22,21:58,10,55,48,VL,1,244,,,,,
12/10/22,21:59,45,1,59,VL,1,245,,,,,
12/10/22,21:59,49,83,45,VL,1,271,,,,,
12/10/22,21:59,50,86,43,VL,1,256,,,,,
12/10/22,21:59,52,15,45,VL,1,257,,,,,
12/10/22,21:59,58,92,46,VL,1,258,,,,,
12/10/22,21:6,13,42,77,VL,1,300,,,,,
12/10/22,21:6,23,51,49,VL,1,244,,,,,
12/10/22,21:6,49,50,47,PL,14,525,653,,,,
12/10/22,21:6,52,19,46,VL,1,257,,,,,
12/10/22,21:7,24,51,60,VL,1,257,,,,,
12/10/22,21:7,31,44,50,VL,1,243,,,,,
12/10/22,21:7,33,29,49,VL,1,271,,,,,
12/10/22,21:7,34,74,47,VL,1,256,,,,,
12/10/22,21:7,58,29,47,VL,1,255,,,,,
12/10/22,21:8,37,28,59,VL,1,255,,,,,
12/10/22,21:8,41,12,58,VL,1,256,,,,,
12/10/22,21:9,52,50,52,VL,2,361,,,,,
12/10/22,21:9,58,44,42,VL,1,232,,,,,
12/10/22,22:0,7,72,44,VL,1,243,,,,,
12/10/22,22:0,56,89,48,VL,1,258,,,,,
12/10/22,22:0,59,50,49,VL,1,256,,,,,
12/10/22,22:1,2,51,43,VL,1,257,,,,,
12/10/22,22:1,5,42,40,VL,1,283,,,,,
12/10/22,22:1,8,78,41,VL,1,268,,,,,
12/10/22,22:1,13,18,42,VL,1,256,,,,,
12/10/22,22:11,16,45,40,VL,1,243,,,,,
12/10/22,22:12,11,13,52,VL,1,269,,,,,
12/10/22,22:12,13,48,49,VL,1,243,,,,,
12/10/22,22:13,24,52,48,VL,1,257,,,,,
12/10/22,22:14,31,34,44,VL,1,256,,,,,
12/10/22,22:15,37,87,54,VL,1,257,,,,,
12/10/22,22:15,42,93,48,VL,1,242,,,,,
12/10/22,22:15,46,46,49,VL,1,256,,,,,
12/10/22,22:16,49,54,53,VL,1,258,,,,,
12/10/22,22:16,55,60,42,VL,1,269,,,,,
12/10/22,22:18,16,56,49,VL,1,323,,,,,
12/10/22,22:19,10,32,61,VL,1,320,,,,,
12/10/22,22:19,15,39,51,VL,1,271,,,,,
12/10/22,22:19,19,46,45,VL,1,256,,,,,
12/10/22,22:2,33,37,40,Moto,13,140,,,,,
12/10/22,22:2,49,35,46,VL,1,307,,,,,
12/10/22,22:20,26,99,47,VL,1,245,,,,,
12/10/22,22:20,29,49,50,VL,1,256,,,,,
12/10/22,22:20,36,55,48,VL,2,361,,,,,
12/10/22,22:20,58,10,39,VL,1,244,,,,,
12/10/22,22:21,31,94,43,VL,1,242,,,,,
12/10/22,22:21,42,17,23,PL,2,781,,,,,
12/10/22,22:21,47,88,52,VL,1,257,,,,,
12/10/22,22:21,51,30,48,VL,1,245,,,,,
12/10/22,22:22,49,30,13,VL,1,320,,,,,
12/10/22,22:23,1,82,59,VL,1,255,,,,,
12/10/22,22:23,6,35,49,VL,1,282,,,,,
12/10/22,22:23,50,94,58,VL,1,258,,,,,
12/10/22,22:25,8,2,51,VL,1,244,,,,,
12/10/22,22:26,11,29,46,VL,1,243,,,,,
12/10/22,22:27,21,49,55,VL,1,284,,,,,
12/10/22,22:28,29,45,55,VL,1,255,,,,,
12/10/22,22:28,31,37,47,VL,1,257,,,,,
12/10/22,22:29,41,16,52,VL,1,256,,,,,
12/10/22,22:29,46,14,50,VL,1,255,,,,,
12/10/22,22:29,50,7,55,VL,1,271,,,,,
12/10/22,22:3,51,40,51,VL,1,257,,,,,
12/10/22,22:3,55,79,43,VL,1,280,,,,,
12/10/22,22:30,48,3,49,VL,1,258,,,,,
12/10/22,22:30,50,64,49,VL,1,245,,,,,
12/10/22,22:30,57,88,51,VL,1,243,,,,,
12/10/22,22:31,20,8,47,VL,1,232,,,,,
12/10/22,22:32,1,9,51,VL,1,244,,,,,
12/10/22,22:32,13,67,39,VL,1,320,,,,,
12/10/22,22:33,5,71,54,VL,1,284,,,,,
12/10/22,22:33,32,15,59,VL,1,231,,,,,
12/10/22,22:34,22,99,50,VL,1,230,,,,,
12/10/22,22:36,49,17,25,VL,1,282,,,,,
12/10/22,22:37,10,7,44,VL,1,230,,,,,
12/10/22,22:38,59,29,57,VL,1,272,,,,,
12/10/22,22:39,1,54,53,VL,1,242,,,,,
12/10/22,22:39,4,14,52,VL,1,257,,,,,
12/10/22,22:39,34,64,38,VL,1,232,,,,,
12/10/22,22:41,18,12,59,VL,1,244,,,,,
12/10/22,22:41,24,2,50,VL,1,255,,,,,
12/10/22,22:42,26,97,66,VL,1,272,,,,,
12/10/22,22:44,5,18,57,VL,1,230,,,,,
12/10/22,22:44,10,41,50,VL,1,257,,,,,
12/10/22,22:44,51,97,58,VL,1,259,,,,,
12/10/22,22:44,58,31,48,VL,1,309,,,,,
12/10/22,22:45,19,75,45,VL,1,243,,,,,
12/10/22,22:46,7,47,73,VL,1,257,,,,,
12/10/22,22:47,13,55,53,VL,1,347,,,,,
12/10/22,22:49,29,85,51,VL,1,229,,,,,
12/10/22,22:49,36,22,46,VL,1,270,,,,,
12/10/22,22:5,12,33,53,VL,1,230,,,,,
12/10/22,22:5,42,87,44,VL,1,258,,,,,
12/10/22,22:50,40,85,50,VL,1,269,,,,,
12/10/22,22:50,43,1,52,VL,1,272,,,,,
12/10/22,22:51,5,22,46,VL,1,269,,,,,
12/10/22,22:52,9,48,47,VL,1,257,,,,,
12/10/22,22:52,15,53,40,VL,1,310,,,,,
12/10/22,22:53,24,85,55,VL,1,244,,,,,
12/10/22,22:53,34,82,31,VL,1,269,,,,,
12/10/22,22:54,50,98,53,VL,1,270,,,,,
12/10/22,22:54,53,79,51,VL,1,257,,,,,
12/10/22,22:55,1,53,43,VL,1,270,,,,,
12/10/22,22:55,6,77,39,VL,1,243,,,,,
12/10/22,22:56,9,88,51,VL,1,270,,,,,
12/10/22,22:57,33,15,48,VL,1,245,,,,,
12/10/22,22:57,38,63,42,VL,1,257,,,,,
12/10/22,22:57,43,96,41,VL,1,245,,,,,
12/10/22,22:57,51,2,47,VL,1,258,,,,,
12/10/22,22:6,21,58,48,VL,1,245,,,,,
12/10/22,22:6,23,37,47,VL,1,256,,,,,
12/10/22,22:6,25,93,50,VL,1,256,,,,,
12/10/22,22:6,28,40,65,VL,1,269,,,,,
12/10/22,22:6,47,67,52,VL,1,243,,,,,
12/10/22,22:7,31,57,55,VL,1,258,,,,,
12/10/22,22:7,33,83,54,VL,1,268,,,,,
12/10/22,22:7,36,24,53,VL,1,244,,,,,
12/10/22,22:8,36,47,42,PL,14,525,641,,,,
12/10/22,22:8,54,51,39,VL,2,370,,,,,
12/10/22,22:9,16,78,47,Moto,13,140,,,,,
12/10/22,23:0,3,89,43,VL,1,245,,,,,
12/10/22,23:0,6,56,45,VL,1,283,,,,,
12/10/22,23:1,31,95,67,VL,1,269,,,,,
12/10/22,23:10,30,63,101,PL,14,480,560,,,,
12/10/22,23:10,34,68,45,VL,1,242,,,,,
12/10/22,23:10,37,96,43,VL,1,257,,,,,
12/10/22,23:10,41,75,41,VL,1,256,,,,,
12/10/22,23:10,49,95,50,VL,1,245,,,,,
12/10/22,23:11,41,63,53,VL,1,346,,,,,
12/10/22,23:11,51,22,68,VL,1,271,,,,,
12/10/22,23:12,3,26,52,VL,1,244,,,,,
12/10/22,23:12,48,70,62,VL,1,256,,,,,
12/10/22,23:13,13,81,54,VL,1,257,,,,,
12/10/22,23:14,0,68,61,VL,1,255,,,,,
12/10/22,23:14,9,69,50,VL,1,257,,,,,
12/10/22,23:14,16,57,81,VL,1,256,,,,,
12/10/22,23:15,9,2,64,VL,1,271,,,,,
12/10/22,23:15,13,67,53,VL,1,257,,,,,
12/10/22,23:15,25,35,50,VL,1,269,,,,,
12/10/22,23:16,20,8,60,VL,1,243,,,,,
12/10/22,23:16,22,90,59,VL,1,245,,,,,
12/10/22,23:17,37,49,43,VL,1,270,,,,,
12/10/22,23:18,38,53,57,VL,1,257,,,,,
12/10/22,23:19,49,27,69,VL,1,244,,,,,
12/10/22,23:19,54,60,64,VL,1,319,,,,,
12/10/22,23:2,30,9,48,VL,1,258,,,,,
12/10/22,23:2,33,59,47,VL,1,255,,,,,
12/10/22,23:2,37,29,47,VL,1,257,,,,,
12/10/22,23:2,53,96,45,VL,1,256,,,,,
12/10/22,23:20,58,48,51,VL,1,258,,,,,
12/10/22,23:21,33,86,65,VL,1,256,,,,,
12/10/22,23:22,11,71,54,VL,1,257,,,,,
12/10/22,23:22,13,88,54,VL,1,255,,,,,
12/10/22,23:23,22,35,48,VL,1,258,,,,,
12/10/22,23:23,49,75,53,VL,1,255,,,,,
12/10/22,23:24,29,31,57,VL,1,257,,,,,
12/10/22,23:24,31,32,56,VL,1,257,,,,,
12/10/22,23:24,41,60,81,VL,1,256,,,,,
12/10/22,23:25,59,99,63,VL,1,294,,,,,
12/10/22,23:26,49,63,74,VL,1,312,,,,,
12/10/22,23:26,55,19,82,VL,1,234,,,,,
12/10/22,23:28,3,4,48,VL,1,244,,,,,
12/10/22,23:28,4,54,46,VL,1,243,,,,,
12/10/22,23:28,8,26,43,VL,1,256,,,,,
12/10/22,23:29,3,72,68,VL,1,259,,,,,
12/10/22,23:29,8,7,66,VL,1,270,,,,,
12/10/22,23:3,49,22,41,VL,1,256,,,,,
12/10/22,23:3,53,36,40,VL,1,282,,,,,
12/10/22,23:3,58,9,33,VL,1,231,,,,,
12/10/22,23:30,30,47,54,VL,1,257,,,,,
12/10/22,23:30,32,65,54,VL,1,229,,,,,
12/10/22,23:30,52,28,71,VL,1,258,,,,,
12/10/22,23:31,33,57,73,VL,1,255,,,,,
12/10/22,23:31,37,76,66,VL,1,272,,,,,
